	Time [s]	Minimum [mm]	Maximum [mm]	Average [mm]	
1454	0.24238	-2.1921e-002	-2.1921e-002	-2.1921e-002	
1455	0.24255	-2.6268e-002	-2.6268e-002	-2.6268e-002	
1456	0.24272	-3.042e-002	-3.042e-002	-3.042e-002	
1457	0.24288	-3.3876e-002	-3.3876e-002	-3.3876e-002	
1458	0.24305	-3.6254e-002	-3.6254e-002	-3.6254e-002	
1459	0.24322	-3.735e-002	-3.735e-002	-3.735e-002	
1460	0.24338	-3.7167e-002	-3.7167e-002	-3.7167e-002	
1461	0.24355	-3.5921e-002	-3.5921e-002	-3.5921e-002	
1462	0.24372	-3.3995e-002	-3.3995e-002	-3.3995e-002	
1463	0.24388	-3.1885e-002	-3.1885e-002	-3.1885e-002	
1464	0.24405	-3.0112e-002	-3.0112e-002	-3.0112e-002	
1465	0.24422	-2.914e-002	-2.914e-002	-2.914e-002	
1466	0.24438	-2.9299e-002	-2.9299e-002	-2.9299e-002	
1467	0.24455	-3.0736e-002	-3.0736e-002	-3.0736e-002	
1468	0.24472	-3.3384e-002	-3.3384e-002	-3.3384e-002	
1469	0.24488	-3.6984e-002	-3.6984e-002	-3.6984e-002	
1470	0.24505	-4.1122e-002	-4.1122e-002	-4.1122e-002	
1471	0.24522	-4.5299e-002	-4.5299e-002	-4.5299e-002	
1472	0.24538	-4.9014e-002	-4.9014e-002	-4.9014e-002	
1473	0.24555	-5.1845e-002	-5.1845e-002	-5.1845e-002	
1474	0.24572	-5.3516e-002	-5.3516e-002	-5.3516e-002	
1475	0.24588	-5.3942e-002	-5.3942e-002	-5.3942e-002	
1476	0.24605	-5.3239e-002	-5.3239e-002	-5.3239e-002	
1477	0.24622	-5.1706e-002	-5.1706e-002	-5.1706e-002	
1478	0.24638	-4.9771e-002	-4.9771e-002	-4.9771e-002	
1479	0.24655	-4.7923e-002	-4.7923e-002	-4.7923e-002	
1480	0.24672	-4.6628e-002	-4.6628e-002	-4.6628e-002	
1481	0.24688	-4.6259e-002	-4.6259e-002	-4.6259e-002	
1482	0.24705	-4.7031e-002	-4.7031e-002	-4.7031e-002	
1483	0.24722	-4.8971e-002	-4.8971e-002	-4.8971e-002	
1484	0.24738	-5.1918e-002	-5.1918e-002	-5.1918e-002	
1485	0.24755	-5.5548e-002	-5.5548e-002	-5.5548e-002	
1486	0.24772	-5.9432e-002	-5.9432e-002	-5.9432e-002	
1487	0.24788	-6.3109e-002	-6.3109e-002	-6.3109e-002	
1488	0.24805	-6.6161e-002	-6.6161e-002	-6.6161e-002	
1489	0.24822	-6.8279e-002	-6.8279e-002	-6.8279e-002	
1490	0.24838	-6.9314e-002	-6.9314e-002	-6.9314e-002	
1491	0.24855	-6.9296e-002	-6.9296e-002	-6.9296e-002	
1492	0.24872	-6.8428e-002	-6.8428e-002	-6.8428e-002	
1493	0.24888	-6.7047e-002	-6.7047e-002	-6.7047e-002	
1494	0.24905	-6.5564e-002	-6.5564e-002	-6.5564e-002	
1495	0.24922	-6.4399e-002	-6.4399e-002	-6.4399e-002	
1496	0.24938	-6.3903e-002	-6.3903e-002	-6.3903e-002	
1497	0.24955	-6.431e-002	-6.431e-002	-6.431e-002	
1498	0.24972	-6.5693e-002	-6.5693e-002	-6.5693e-002	
1499	0.24988	-6.796e-002	-6.796e-002	-6.796e-002	
1500	0.25005	-7.0871e-002	-7.0871e-002	-7.0871e-002	
1501	0.25022	-7.4085e-002	-7.4085e-002	-7.4085e-002	
1502	0.25038	-7.7218e-002	-7.7218e-002	-7.7218e-002	
1503	0.25055	-7.991e-002	-7.991e-002	-7.991e-002	
1504	0.25072	-8.1888e-002	-8.1888e-002	-8.1888e-002	
1505	0.25088	-8.3009e-002	-8.3009e-002	-8.3009e-002	
1506	0.25105	-8.3285e-002	-8.3285e-002	-8.3285e-002	
1507	0.25122	-8.2873e-002	-8.2873e-002	-8.2873e-002	
1508	0.25138	-8.2049e-002	-8.2049e-002	-8.2049e-002	
1509	0.25155	-8.1156e-002	-8.1156e-002	-8.1156e-002	
1510	0.25172	-8.0541e-002	-8.0541e-002	-8.0541e-002	
1511	0.25188	-8.0495e-002	-8.0495e-002	-8.0495e-002	
1512	0.25205	-8.12e-002	-8.12e-002	-8.12e-002	
1513	0.25222	-8.2701e-002	-8.2701e-002	-8.2701e-002	
1514	0.25238	-8.4893e-002	-8.4893e-002	-8.4893e-002	
1515	0.25255	-8.7547e-002	-8.7547e-002	-8.7547e-002	
1516	0.25272	-9.0347e-002	-9.0347e-002	-9.0347e-002	
1517	0.25288	-9.295e-002	-9.295e-002	-9.295e-002	
1518	0.25305	-9.5048e-002	-9.5048e-002	-9.5048e-002	
1519	0.25322	-9.6422e-002	-9.6422e-002	-9.6422e-002	
1520	0.25338	-9.6984e-002	-9.6984e-002	-9.6984e-002	
1521	0.25355	-9.6795e-002	-9.6795e-002	-9.6795e-002	
1522	0.25372	-9.6054e-002	-9.6054e-002	-9.6054e-002	
1523	0.25388	-9.5067e-002	-9.5067e-002	-9.5067e-002	
1524	0.25405	-9.4192e-002	-9.4192e-002	-9.4192e-002	
1525	0.25422	-9.3776e-002	-9.3776e-002	-9.3776e-002	
1526	0.25438	-9.4092e-002	-9.4092e-002	-9.4092e-002	
1527	0.25455	-9.529e-002	-9.529e-002	-9.529e-002	
1528	0.25472	-9.7365e-002	-9.7365e-002	-9.7365e-002	
1529	0.25488	-0.10016	-0.10016	-0.10016	
1530	0.25505	-0.10337	-0.10337	-0.10337	
1531	0.25522	-0.10663	-0.10663	-0.10663	
1532	0.25538	-0.10952	-0.10952	-0.10952	
1533	0.25555	-0.11169	-0.11169	-0.11169	
1534	0.25572	-0.1129	-0.1129	-0.1129	
1535	0.25588	-0.11306	-0.11306	-0.11306	
1536	0.25605	-0.11224	-0.11224	-0.11224	
1537	0.25622	-0.11071	-0.11071	-0.11071	
1538	0.25638	-0.10883	-0.10883	-0.10883	
1539	0.25655	-0.10707	-0.10707	-0.10707	
1540	0.25672	-0.10587	-0.10587	-0.10587	
1541	0.25688	-0.10559	-0.10559	-0.10559	
1542	0.25705	-0.10647	-0.10647	-0.10647	
1543	0.25722	-0.10855	-0.10855	-0.10855	
1544	0.25738	-0.11168	-0.11168	-0.11168	
1545	0.25755	-0.11555	-0.11555	-0.11555	
1546	0.25772	-0.1197	-0.1197	-0.1197	
1547	0.25788	-0.12362	-0.12362	-0.12362	
1548	0.25805	-0.12685	-0.12685	-0.12685	
1549	0.25822	-0.12899	-0.12899	-0.12899	
1550	0.25838	-0.12981	-0.12981	-0.12981	
1551	0.25855	-0.12932	-0.12932	-0.12932	
1552	0.25872	-0.12768	-0.12768	-0.12768	
1553	0.25889	-0.12526	-0.12526	-0.12526	
1554	0.25905	-0.12257	-0.12257	-0.12257	
1555	0.25922	-0.12012	-0.12012	-0.12012	
1556	0.25939	-0.11845	-0.11845	-0.11845	
1557	0.25955	-0.11792	-0.11792	-0.11792	
1558	0.25972	-0.11877	-0.11877	-0.11877	
1559	0.25989	-0.12101	-0.12101	-0.12101	
1560	0.26005	-0.12442	-0.12442	-0.12442	
1561	0.26022	-0.12863	-0.12863	-0.12863	
1562	0.26039	-0.13314	-0.13314	-0.13314	
1563	0.26055	-0.13741	-0.13741	-0.13741	
1564	0.26072	-0.14091	-0.14091	-0.14091	
1565	0.26089	-0.14326	-0.14326	-0.14326	
1566	0.26105	-0.14425	-0.14425	-0.14425	
1567	0.26122	-0.14387	-0.14387	-0.14387	
1568	0.26139	-0.1423	-0.1423	-0.1423	
1569	0.26155	-0.13991	-0.13991	-0.13991	
1570	0.26172	-0.13718	-0.13718	-0.13718	
1571	0.26189	-0.13463	-0.13463	-0.13463	
1572	0.26205	-0.13275	-0.13275	-0.13275	
1573	0.26222	-0.1319	-0.1319	-0.1319	
1574	0.26239	-0.1323	-0.1323	-0.1323	
1575	0.26255	-0.13396	-0.13396	-0.13396	
1576	0.26272	-0.13673	-0.13673	-0.13673	
1577	0.26289	-0.14027	-0.14027	-0.14027	
1578	0.26305	-0.14417	-0.14417	-0.14417	
1579	0.26322	-0.14796	-0.14796	-0.14796	
1580	0.26339	-0.15123	-0.15123	-0.15123	
1581	0.26355	-0.15363	-0.15363	-0.15363	
1582	0.26372	-0.15499	-0.15499	-0.15499	
1583	0.26389	-0.15526	-0.15526	-0.15526	
1584	0.26405	-0.15459	-0.15459	-0.15459	
1585	0.26422	-0.15321	-0.15321	-0.15321	
1586	0.26439	-0.15148	-0.15148	-0.15148	
1587	0.26455	-0.14976	-0.14976	-0.14976	
1588	0.26472	-0.14838	-0.14838	-0.14838	
1589	0.26489	-0.14761	-0.14761	-0.14761	
1590	0.26505	-0.14759	-0.14759	-0.14759	
1591	0.26522	-0.14836	-0.14836	-0.14836	
1592	0.26539	-0.14983	-0.14983	-0.14983	
1593	0.26555	-0.15182	-0.15182	-0.15182	
1594	0.26572	-0.15412	-0.15412	-0.15412	
1595	0.26589	-0.15646	-0.15646	-0.15646	
1596	0.26605	-0.15863	-0.15863	-0.15863	
1597	0.26622	-0.16047	-0.16047	-0.16047	
1598	0.26639	-0.16189	-0.16189	-0.16189	
1599	0.26655	-0.16286	-0.16286	-0.16286	
1600	0.26672	-0.16344	-0.16344	-0.16344	
1601	0.26689	-0.16371	-0.16371	-0.16371	
1602	0.26705	-0.1638	-0.1638	-0.1638	
1603	0.26722	-0.1638	-0.1638	-0.1638	
1604	0.26739	-0.16379	-0.16379	-0.16379	
1605	0.26755	-0.16383	-0.16383	-0.16383	
1606	0.26772	-0.16391	-0.16391	-0.16391	
1607	0.26789	-0.16402	-0.16402	-0.16402	
1608	0.26805	-0.16414	-0.16414	-0.16414	
1609	0.26822	-0.16426	-0.16426	-0.16426	
1610	0.26839	-0.16438	-0.16438	-0.16438	
1611	0.26855	-0.16455	-0.16455	-0.16455	
1612	0.26872	-0.16484	-0.16484	-0.16484	
1613	0.26889	-0.16534	-0.16534	-0.16534	
1614	0.26905	-0.16614	-0.16614	-0.16614	
1615	0.26922	-0.16732	-0.16732	-0.16732	
1616	0.26939	-0.16888	-0.16888	-0.16888	
1617	0.26955	-0.17078	-0.17078	-0.17078	
1618	0.26972	-0.1729	-0.1729	-0.1729	
1619	0.26989	-0.17505	-0.17505	-0.17505	
1620	0.27005	-0.177	-0.177	-0.177	
1621	0.27022	-0.17852	-0.17852	-0.17852	
1622	0.27039	-0.1794	-0.1794	-0.1794	
1623	0.27055	-0.17951	-0.17951	-0.17951	
1624	0.27072	-0.17881	-0.17881	-0.17881	
1625	0.27089	-0.1774	-0.1774	-0.1774	
1626	0.27105	-0.17549	-0.17549	-0.17549	
1627	0.27122	-0.1734	-0.1734	-0.1734	
1628	0.27139	-0.17149	-0.17149	-0.17149	
1629	0.27155	-0.17015	-0.17015	-0.17015	
1630	0.27172	-0.16971	-0.16971	-0.16971	
1631	0.27189	-0.17037	-0.17037	-0.17037	
1632	0.27205	-0.1722	-0.1722	-0.1722	
1633	0.27222	-0.17508	-0.17508	-0.17508	
1634	0.27239	-0.17874	-0.17874	-0.17874	
1635	0.27255	-0.18275	-0.18275	-0.18275	
1636	0.27272	-0.18661	-0.18661	-0.18661	
1637	0.27289	-0.18983	-0.18983	-0.18983	
1638	0.27305	-0.19196	-0.19196	-0.19196	
1639	0.27322	-0.1927	-0.1927	-0.1927	
1640	0.27339	-0.19197	-0.19197	-0.19197	
1641	0.27355	-0.18985	-0.18985	-0.18985	
1642	0.27372	-0.18669	-0.18669	-0.18669	
1643	0.27389	-0.18296	-0.18296	-0.18296	
1644	0.27405	-0.17927	-0.17927	-0.17927	
1645	0.27422	-0.17621	-0.17621	-0.17621	
1646	0.27439	-0.17432	-0.17432	-0.17432	
1647	0.27455	-0.17398	-0.17398	-0.17398	
1648	0.27472	-0.17533	-0.17533	-0.17533	
1649	0.27489	-0.17828	-0.17828	-0.17828	
1650	0.27505	-0.18249	-0.18249	-0.18249	
1651	0.27522	-0.18744	-0.18744	-0.18744	
1652	0.27539	-0.19247	-0.19247	-0.19247	
1653	0.27556	-0.19692	-0.19692	-0.19692	
1654	0.27572	-0.20017	-0.20017	-0.20017	
1655	0.27589	-0.2018	-0.2018	-0.2018	
1656	0.27606	-0.20161	-0.20161	-0.20161	
1657	0.27622	-0.19967	-0.19967	-0.19967	
1658	0.27639	-0.19629	-0.19629	-0.19629	
1659	0.27656	-0.19203	-0.19203	-0.19203	
1660	0.27672	-0.18753	-0.18753	-0.18753	
1661	0.27689	-0.18352	-0.18352	-0.18352	
1662	0.27706	-0.18063	-0.18063	-0.18063	
1663	0.27722	-0.17931	-0.17931	-0.17931	
1664	0.27739	-0.17982	-0.17982	-0.17982	
1665	0.27756	-0.18211	-0.18211	-0.18211	
1666	0.27772	-0.18588	-0.18588	-0.18588	
1667	0.27789	-0.19062	-0.19062	-0.19062	
1668	0.27806	-0.19567	-0.19567	-0.19567	
1669	0.27822	-0.20034	-0.20034	-0.20034	
1670	0.27839	-0.204	-0.204	-0.204	
1671	0.27856	-0.20617	-0.20617	-0.20617	
1672	0.27872	-0.20661	-0.20661	-0.20661	
1673	0.27889	-0.20532	-0.20532	-0.20532	
1674	0.27906	-0.20257	-0.20257	-0.20257	
1675	0.27922	-0.19884	-0.19884	-0.19884	
1676	0.27939	-0.19472	-0.19472	-0.19472	
1677	0.27956	-0.19087	-0.19087	-0.19087	
1678	0.27972	-0.18789	-0.18789	-0.18789	
1679	0.27989	-0.18621	-0.18621	-0.18621	
1680	0.28006	-0.18607	-0.18607	-0.18607	
1681	0.28022	-0.18749	-0.18749	-0.18749	
1682	0.28039	-0.19022	-0.19022	-0.19022	
1683	0.28056	-0.19384	-0.19384	-0.19384	
1684	0.28072	-0.19782	-0.19782	-0.19782	
1685	0.28089	-0.20159	-0.20159	-0.20159	
1686	0.28106	-0.20463	-0.20463	-0.20463	
1687	0.28122	-0.20655	-0.20655	-0.20655	
1688	0.28139	-0.20716	-0.20716	-0.20716	
1689	0.28156	-0.20645	-0.20645	-0.20645	
1690	0.28172	-0.20463	-0.20463	-0.20463	
1691	0.28189	-0.20207	-0.20207	-0.20207	
1692	0.28206	-0.19922	-0.19922	-0.19922	
1693	0.28222	-0.19655	-0.19655	-0.19655	
1694	0.28239	-0.19448	-0.19448	-0.19448	
1695	0.28256	-0.19331	-0.19331	-0.19331	
1696	0.28272	-0.19318	-0.19318	-0.19318	
1697	0.28289	-0.19404	-0.19404	-0.19404	
1698	0.28306	-0.19571	-0.19571	-0.19571	
1699	0.28322	-0.19787	-0.19787	-0.19787	
1700	0.28339	-0.20017	-0.20017	-0.20017	
1701	0.28356	-0.20223	-0.20223	-0.20223	
1702	0.28372	-0.20376	-0.20376	-0.20376	
1703	0.28389	-0.20457	-0.20457	-0.20457	
1704	0.28406	-0.20462	-0.20462	-0.20462	
1705	0.28422	-0.20397	-0.20397	-0.20397	
1706	0.28439	-0.20284	-0.20284	-0.20284	
1707	0.28456	-0.20149	-0.20149	-0.20149	
1708	0.28472	-0.20021	-0.20021	-0.20021	
1709	0.28489	-0.19924	-0.19924	-0.19924	
1710	0.28506	-0.19876	-0.19876	-0.19876	
1711	0.28522	-0.19883	-0.19883	-0.19883	
1712	0.28539	-0.1994	-0.1994	-0.1994	
1713	0.28556	-0.20032	-0.20032	-0.20032	
1714	0.28572	-0.20137	-0.20137	-0.20137	
1715	0.28589	-0.20231	-0.20231	-0.20231	
1716	0.28606	-0.20293	-0.20293	-0.20293	
1717	0.28622	-0.20308	-0.20308	-0.20308	
1718	0.28639	-0.20271	-0.20271	-0.20271	
1719	0.28656	-0.20189	-0.20189	-0.20189	
1720	0.28672	-0.20077	-0.20077	-0.20077	
1721	0.28689	-0.19958	-0.19958	-0.19958	
1722	0.28706	-0.19858	-0.19858	-0.19858	
1723	0.28722	-0.19799	-0.19799	-0.19799	
1724	0.28739	-0.19798	-0.19798	-0.19798	
1725	0.28756	-0.1986	-0.1986	-0.1986	
1726	0.28772	-0.19979	-0.19979	-0.19979	
1727	0.28789	-0.20136	-0.20136	-0.20136	
1728	0.28806	-0.20305	-0.20305	-0.20305	
1729	0.28822	-0.20455	-0.20455	-0.20455	
1730	0.28839	-0.20557	-0.20557	-0.20557	
1731	0.28856	-0.20586	-0.20586	-0.20586	
1732	0.28872	-0.2053	-0.2053	-0.2053	
1733	0.28889	-0.20392	-0.20392	-0.20392	
1734	0.28906	-0.20187	-0.20187	-0.20187	
1735	0.28922	-0.19944	-0.19944	-0.19944	
1736	0.28939	-0.19698	-0.19698	-0.19698	
1737	0.28956	-0.19488	-0.19488	-0.19488	
1738	0.28972	-0.19349	-0.19349	-0.19349	
1739	0.28989	-0.19307	-0.19307	-0.19307	
1740	0.29006	-0.19369	-0.19369	-0.19369	
1741	0.29022	-0.19532	-0.19532	-0.19532	
1742	0.29039	-0.1977	-0.1977	-0.1977	
1743	0.29056	-0.20048	-0.20048	-0.20048	
1744	0.29072	-0.20321	-0.20321	-0.20321	
1745	0.29089	-0.20545	-0.20545	-0.20545	
1746	0.29106	-0.20681	-0.20681	-0.20681	
1747	0.29122	-0.20701	-0.20701	-0.20701	
1748	0.29139	-0.20596	-0.20596	-0.20596	
1749	0.29156	-0.20377	-0.20377	-0.20377	
1750	0.29172	-0.2007	-0.2007	-0.2007	
1751	0.29189	-0.19717	-0.19717	-0.19717	
1752	0.29206	-0.19369	-0.19369	-0.19369	
1753	0.29223	-0.19074	-0.19074	-0.19074	
1754	0.29239	-0.18877	-0.18877	-0.18877	
1755	0.29256	-0.18804	-0.18804	-0.18804	
1756	0.29273	-0.18867	-0.18867	-0.18867	
1757	0.29289	-0.19053	-0.19053	-0.19053	
1758	0.29306	-0.19334	-0.19334	-0.19334	
1759	0.29323	-0.19665	-0.19665	-0.19665	
1760	0.29339	-0.19992	-0.19992	-0.19992	
1761	0.29356	-0.20264	-0.20264	-0.20264	
1762	0.29373	-0.20436	-0.20436	-0.20436	
1763	0.29389	-0.20478	-0.20478	-0.20478	
1764	0.29406	-0.20379	-0.20379	-0.20379	
1765	0.29423	-0.2015	-0.2015	-0.2015	
1766	0.29439	-0.1982	-0.1982	-0.1982	
1767	0.29456	-0.19436	-0.19436	-0.19436	
1768	0.29473	-0.19049	-0.19049	-0.19049	
1769	0.29489	-0.18712	-0.18712	-0.18712	
1770	0.29506	-0.18471	-0.18471	-0.18471	
1771	0.29523	-0.18355	-0.18355	-0.18355	
1772	0.29539	-0.18377	-0.18377	-0.18377	
1773	0.29556	-0.18526	-0.18526	-0.18526	
1774	0.29573	-0.18774	-0.18774	-0.18774	
1775	0.29589	-0.1908	-0.1908	-0.1908	
1776	0.29606	-0.19392	-0.19392	-0.19392	
1777	0.29623	-0.19659	-0.19659	-0.19659	
1778	0.29639	-0.19839	-0.19839	-0.19839	
1779	0.29656	-0.199	-0.199	-0.199	
1780	0.29673	-0.19833	-0.19833	-0.19833	
1781	0.29689	-0.19644	-0.19644	-0.19644	
1782	0.29706	-0.19357	-0.19357	-0.19357	
1783	0.29723	-0.19013	-0.19013	-0.19013	
1784	0.29739	-0.18656	-0.18656	-0.18656	
1785	0.29756	-0.18334	-0.18334	-0.18334	
1786	0.29773	-0.18087	-0.18087	-0.18087	
1787	0.29789	-0.17942	-0.17942	-0.17942	
1788	0.29806	-0.17911	-0.17911	-0.17911	
1789	0.29823	-0.17989	-0.17989	-0.17989	
1790	0.29839	-0.18154	-0.18154	-0.18154	
1791	0.29856	-0.18374	-0.18374	-0.18374	
1792	0.29873	-0.18609	-0.18609	-0.18609	
1793	0.29889	-0.18817	-0.18817	-0.18817	
1794	0.29906	-0.18964	-0.18964	-0.18964	
1795	0.29923	-0.19025	-0.19025	-0.19025	
1796	0.29939	-0.18989	-0.18989	-0.18989	
1797	0.29956	-0.18859	-0.18859	-0.18859	
1798	0.29973	-0.18652	-0.18652	-0.18652	
1799	0.29989	-0.18395	-0.18395	-0.18395	
1800	0.30006	-0.18121	-0.18121	-0.18121	
1801	0.30023	-0.17862	-0.17862	-0.17862	
1802	0.30039	-0.17647	-0.17647	-0.17647	
1803	0.30056	-0.17498	-0.17498	-0.17498	
1804	0.30073	-0.17423	-0.17423	-0.17423	
1805	0.30089	-0.17423	-0.17423	-0.17423	
1806	0.30106	-0.17483	-0.17483	-0.17483	
1807	0.30123	-0.17585	-0.17585	-0.17585	
1808	0.30139	-0.17705	-0.17705	-0.17705	
1809	0.30156	-0.17816	-0.17816	-0.17816	
1810	0.30173	-0.17898	-0.17898	-0.17898	
1811	0.30189	-0.17935	-0.17935	-0.17935	
1812	0.30206	-0.17918	-0.17918	-0.17918	
1813	0.30223	-0.17847	-0.17847	-0.17847	
1814	0.30239	-0.17729	-0.17729	-0.17729	
1815	0.30256	-0.17578	-0.17578	-0.17578	
1816	0.30273	-0.1741	-0.1741	-0.1741	
1817	0.30289	-0.1724	-0.1724	-0.1724	
1818	0.30306	-0.17083	-0.17083	-0.17083	
1819	0.30323	-0.1695	-0.1695	-0.1695	
1820	0.30339	-0.16847	-0.16847	-0.16847	
1821	0.30356	-0.16775	-0.16775	-0.16775	
1822	0.30373	-0.16731	-0.16731	-0.16731	
1823	0.30389	-0.1671	-0.1671	-0.1671	
1824	0.30406	-0.16704	-0.16704	-0.16704	
1825	0.30423	-0.16706	-0.16706	-0.16706	
1826	0.30439	-0.16709	-0.16709	-0.16709	
1827	0.30456	-0.16706	-0.16706	-0.16706	
1828	0.30473	-0.16695	-0.16695	-0.16695	
1829	0.30489	-0.16673	-0.16673	-0.16673	
1830	0.30506	-0.16638	-0.16638	-0.16638	
1831	0.30523	-0.1659	-0.1659	-0.1659	
1832	0.30539	-0.16527	-0.16527	-0.16527	
1833	0.30556	-0.1645	-0.1645	-0.1645	
1834	0.30573	-0.16357	-0.16357	-0.16357	
1835	0.30589	-0.16249	-0.16249	-0.16249	
1836	0.30606	-0.16128	-0.16128	-0.16128	
1837	0.30623	-0.15997	-0.15997	-0.15997	
1838	0.30639	-0.15862	-0.15862	-0.15862	
1839	0.30656	-0.1573	-0.1573	-0.1573	
1840	0.30673	-0.15609	-0.15609	-0.15609	
1841	0.30689	-0.15507	-0.15507	-0.15507	
1842	0.30706	-0.15433	-0.15433	-0.15433	
1843	0.30723	-0.15389	-0.15389	-0.15389	
1844	0.30739	-0.15376	-0.15376	-0.15376	
1845	0.30756	-0.15391	-0.15391	-0.15391	
1846	0.30773	-0.15424	-0.15424	-0.15424	
1847	0.30789	-0.15461	-0.15461	-0.15461	
1848	0.30806	-0.15489	-0.15489	-0.15489	
1849	0.30823	-0.15491	-0.15491	-0.15491	
1850	0.30839	-0.15454	-0.15454	-0.15454	
1851	0.30856	-0.15371	-0.15371	-0.15371	
1852	0.30873	-0.15239	-0.15239	-0.15239	
1853	0.3089	-0.15063	-0.15063	-0.15063	
1854	0.30906	-0.14855	-0.14855	-0.14855	
1855	0.30923	-0.14634	-0.14634	-0.14634	
1856	0.3094	-0.1442	-0.1442	-0.1442	
1857	0.30956	-0.14235	-0.14235	-0.14235	
1858	0.30973	-0.14096	-0.14096	-0.14096	
1859	0.3099	-0.14016	-0.14016	-0.14016	
1860	0.31006	-0.13997	-0.13997	-0.13997	
1861	0.31023	-0.14035	-0.14035	-0.14035	
1862	0.3104	-0.14114	-0.14114	-0.14114	
1863	0.31056	-0.14212	-0.14212	-0.14212	
1864	0.31073	-0.14303	-0.14303	-0.14303	
1865	0.3109	-0.14362	-0.14362	-0.14362	
1866	0.31106	-0.14366	-0.14366	-0.14366	
1867	0.31123	-0.14302	-0.14302	-0.14302	
1868	0.3114	-0.14164	-0.14164	-0.14164	
1869	0.31156	-0.13959	-0.13959	-0.13959	
1870	0.31173	-0.13705	-0.13705	-0.13705	
1871	0.3119	-0.13426	-0.13426	-0.13426	
1872	0.31206	-0.13151	-0.13151	-0.13151	
1873	0.31223	-0.1291	-0.1291	-0.1291	
1874	0.3124	-0.12727	-0.12727	-0.12727	
1875	0.31256	-0.12618	-0.12618	-0.12618	
1876	0.31273	-0.1259	-0.1259	-0.1259	
1877	0.3129	-0.12633	-0.12633	-0.12633	
1878	0.31306	-0.12731	-0.12731	-0.12731	
1879	0.31323	-0.12855	-0.12855	-0.12855	
1880	0.3134	-0.12975	-0.12975	-0.12975	
1881	0.31356	-0.1306	-0.1306	-0.1306	
1882	0.31373	-0.13083	-0.13083	-0.13083	
1883	0.3139	-0.13028	-0.13028	-0.13028	
1884	0.31406	-0.1289	-0.1289	-0.1289	
1885	0.31423	-0.12676	-0.12676	-0.12676	
1886	0.3144	-0.12406	-0.12406	-0.12406	
1887	0.31456	-0.12108	-0.12108	-0.12108	
1888	0.31473	-0.11813	-0.11813	-0.11813	
1889	0.3149	-0.11553	-0.11553	-0.11553	
1890	0.31506	-0.11353	-0.11353	-0.11353	
1891	0.31523	-0.1123	-0.1123	-0.1123	
1892	0.3154	-0.11188	-0.11188	-0.11188	
1893	0.31556	-0.11219	-0.11219	-0.11219	
1894	0.31573	-0.11303	-0.11303	-0.11303	
1895	0.3159	-0.11413	-0.11413	-0.11413	
1896	0.31606	-0.11519	-0.11519	-0.11519	
1897	0.31623	-0.11589	-0.11589	-0.11589	
1898	0.3164	-0.11601	-0.11601	-0.11601	
1899	0.31656	-0.1154	-0.1154	-0.1154	
1900	0.31673	-0.11403	-0.11403	-0.11403	
1901	0.3169	-0.11198	-0.11198	-0.11198	
1902	0.31706	-0.10946	-0.10946	-0.10946	
1903	0.31723	-0.10671	-0.10671	-0.10671	
1904	0.3174	-0.10403	-0.10403	-0.10403	
1905	0.31756	-0.10168	-0.10168	-0.10168	
1906	0.31773	-9.9867e-002	-9.9867e-002	-9.9867e-002	
1907	0.3179	-9.8706e-002	-9.8706e-002	-9.8706e-002	
1908	0.31806	-9.8202e-002	-9.8202e-002	-9.8202e-002	
1909	0.31823	-9.8257e-002	-9.8257e-002	-9.8257e-002	
1910	0.3184	-9.8686e-002	-9.8686e-002	-9.8686e-002	
1911	0.31856	-9.9252e-002	-9.9252e-002	-9.9252e-002	
1912	0.31873	-9.9706e-002	-9.9706e-002	-9.9706e-002	
1913	0.3189	-9.9826e-002	-9.9826e-002	-9.9826e-002	
1914	0.31906	-9.9458e-002	-9.9458e-002	-9.9458e-002	
1915	0.31923	-9.8531e-002	-9.8531e-002	-9.8531e-002	
1916	0.3194	-9.7073e-002	-9.7073e-002	-9.7073e-002	
1917	0.31956	-9.5197e-002	-9.5197e-002	-9.5197e-002	
1918	0.31973	-9.3081e-002	-9.3081e-002	-9.3081e-002	
1919	0.3199	-9.0932e-002	-9.0932e-002	-9.0932e-002	
1920	0.32006	-8.8954e-002	-8.8954e-002	-8.8954e-002	
1921	0.32023	-8.7308e-002	-8.7308e-002	-8.7308e-002	
1922	0.3204	-8.6088e-002	-8.6088e-002	-8.6088e-002	
1923	0.32056	-8.5305e-002	-8.5305e-002	-8.5305e-002	
1924	0.32073	-8.489e-002	-8.489e-002	-8.489e-002	
1925	0.3209	-8.471e-002	-8.471e-002	-8.471e-002	
1926	0.32106	-8.4591e-002	-8.4591e-002	-8.4591e-002	
1927	0.32123	-8.4357e-002	-8.4357e-002	-8.4357e-002	
1928	0.3214	-8.3858e-002	-8.3858e-002	-8.3858e-002	
1929	0.32156	-8.3001e-002	-8.3001e-002	-8.3001e-002	
1930	0.32173	-8.1766e-002	-8.1766e-002	-8.1766e-002	
1931	0.3219	-8.0209e-002	-8.0209e-002	-8.0209e-002	
1932	0.32206	-7.845e-002	-7.845e-002	-7.845e-002	
1933	0.32223	-7.6653e-002	-7.6653e-002	-7.6653e-002	
1934	0.3224	-7.4988e-002	-7.4988e-002	-7.4988e-002	
1935	0.32256	-7.3603e-002	-7.3603e-002	-7.3603e-002	
1936	0.32273	-7.2591e-002	-7.2591e-002	-7.2591e-002	
