	Time [s]	Minimum [mm]	Maximum [mm]	Average [mm]	
1434	0.23905	0.20275	0.20275	0.20275	
1435	0.23921	0.20428	0.20428	0.20428	
1436	0.23938	0.20438	0.20438	0.20438	
1437	0.23955	0.20312	0.20312	0.20312	
1438	0.23971	0.20077	0.20077	0.20077	
1439	0.23988	0.19777	0.19777	0.19777	
1440	0.24005	0.19466	0.19466	0.19466	
1441	0.24021	0.19201	0.19201	0.19201	
1442	0.24038	0.19027	0.19027	0.19027	
1443	0.24055	0.18978	0.18978	0.18978	
1444	0.24071	0.19065	0.19065	0.19065	
1445	0.24088	0.19277	0.19277	0.19277	
1446	0.24105	0.19583	0.19583	0.19583	
1447	0.24121	0.19936	0.19936	0.19936	
1448	0.24138	0.20284	0.20284	0.20284	
1449	0.24155	0.20573	0.20573	0.20573	
1450	0.24171	0.20759	0.20759	0.20759	
1451	0.24188	0.20817	0.20817	0.20817	
1452	0.24205	0.2074	0.2074	0.2074	
1453	0.24222	0.20545	0.20545	0.20545	
1454	0.24238	0.20267	0.20267	0.20267	
1455	0.24255	0.19953	0.19953	0.19953	
1456	0.24272	0.19658	0.19658	0.19658	
1457	0.24288	0.19431	0.19431	0.19431	
1458	0.24305	0.1931	0.1931	0.1931	
1459	0.24322	0.19315	0.19315	0.19315	
1460	0.24338	0.19447	0.19447	0.19447	
1461	0.24355	0.19684	0.19684	0.19684	
1462	0.24372	0.19987	0.19987	0.19987	
1463	0.24388	0.20308	0.20308	0.20308	
1464	0.24405	0.20592	0.20592	0.20592	
1465	0.24422	0.20796	0.20796	0.20796	
1466	0.24438	0.20884	0.20884	0.20884	
1467	0.24455	0.20843	0.20843	0.20843	
1468	0.24472	0.20679	0.20679	0.20679	
1469	0.24488	0.20418	0.20418	0.20418	
1470	0.24505	0.20102	0.20102	0.20102	
1471	0.24522	0.1978	0.1978	0.1978	
1472	0.24538	0.19503	0.19503	0.19503	
1473	0.24555	0.19312	0.19312	0.19312	
1474	0.24572	0.19237	0.19237	0.19237	
1475	0.24588	0.19284	0.19284	0.19284	
1476	0.24605	0.19442	0.19442	0.19442	
1477	0.24622	0.19682	0.19682	0.19682	
1478	0.24638	0.19961	0.19961	0.19961	
1479	0.24655	0.20229	0.20229	0.20229	
1480	0.24672	0.2044	0.2044	0.2044	
1481	0.24688	0.20557	0.20557	0.20557	
1482	0.24705	0.20558	0.20558	0.20558	
1483	0.24722	0.20441	0.20441	0.20441	
1484	0.24738	0.20221	0.20221	0.20221	
1485	0.24755	0.19932	0.19932	0.19932	
1486	0.24772	0.19615	0.19615	0.19615	
1487	0.24788	0.19317	0.19317	0.19317	
1488	0.24805	0.19081	0.19081	0.19081	
1489	0.24822	0.18936	0.18936	0.18936	
1490	0.24838	0.18898	0.18898	0.18898	
1491	0.24855	0.18963	0.18963	0.18963	
1492	0.24872	0.19112	0.19112	0.19112	
1493	0.24888	0.19311	0.19311	0.19311	
1494	0.24905	0.19518	0.19518	0.19518	
1495	0.24922	0.19692	0.19692	0.19692	
1496	0.24938	0.19797	0.19797	0.19797	
1497	0.24955	0.1981	0.1981	0.1981	
1498	0.24972	0.19724	0.19724	0.19724	
1499	0.24988	0.19548	0.19548	0.19548	
1500	0.25005	0.19306	0.19306	0.19306	
1501	0.25022	0.19032	0.19032	0.19032	
1502	0.25038	0.18764	0.18764	0.18764	
1503	0.25055	0.18539	0.18539	0.18539	
1504	0.25072	0.18384	0.18384	0.18384	
1505	0.25088	0.18313	0.18313	0.18313	
1506	0.25105	0.18325	0.18325	0.18325	
1507	0.25122	0.18404	0.18404	0.18404	
1508	0.25138	0.18522	0.18522	0.18522	
1509	0.25155	0.18646	0.18646	0.18646	
1510	0.25172	0.1874	0.1874	0.1874	
1511	0.25188	0.18776	0.18776	0.18776	
1512	0.25205	0.18735	0.18735	0.18735	
1513	0.25222	0.18613	0.18613	0.18613	
1514	0.25238	0.1842	0.1842	0.1842	
1515	0.25255	0.1818	0.1818	0.1818	
1516	0.25272	0.17923	0.17923	0.17923	
1517	0.25288	0.17684	0.17684	0.17684	
1518	0.25305	0.17494	0.17494	0.17494	
1519	0.25322	0.17375	0.17375	0.17375	
1520	0.25338	0.17335	0.17335	0.17335	
1521	0.25355	0.1737	0.1737	0.1737	
1522	0.25372	0.17457	0.17457	0.17457	
1523	0.25388	0.17568	0.17568	0.17568	
1524	0.25405	0.17666	0.17666	0.17666	
1525	0.25422	0.17717	0.17717	0.17717	
1526	0.25438	0.17693	0.17693	0.17693	
1527	0.25455	0.17579	0.17579	0.17579	
1528	0.25472	0.17375	0.17375	0.17375	
1529	0.25488	0.17099	0.17099	0.17099	
1530	0.25505	0.16778	0.16778	0.16778	
1531	0.25522	0.16452	0.16452	0.16452	
1532	0.25538	0.16161	0.16161	0.16161	
1533	0.25555	0.1594	0.1594	0.1594	
1534	0.25572	0.15814	0.15814	0.15814	
1535	0.25588	0.15792	0.15792	0.15792	
1536	0.25605	0.15865	0.15865	0.15865	
1537	0.25622	0.16009	0.16009	0.16009	
1538	0.25638	0.16185	0.16185	0.16185	
1539	0.25655	0.16349	0.16349	0.16349	
1540	0.25672	0.16455	0.16455	0.16455	
1541	0.25688	0.16467	0.16467	0.16467	
1542	0.25705	0.16362	0.16362	0.16362	
1543	0.25722	0.16136	0.16136	0.16136	
1544	0.25738	0.15802	0.15802	0.15802	
1545	0.25755	0.15394	0.15394	0.15394	
1546	0.25772	0.14955	0.14955	0.14955	
1547	0.25788	0.14538	0.14538	0.14538	
1548	0.25805	0.14189	0.14189	0.14189	
1549	0.25822	0.13947	0.13947	0.13947	
1550	0.25838	0.13835	0.13835	0.13835	
1551	0.25855	0.13855	0.13855	0.13855	
1552	0.25872	0.13987	0.13987	0.13987	
1553	0.25889	0.14195	0.14195	0.14195	
1554	0.25905	0.1443	0.1443	0.1443	
1555	0.25922	0.14638	0.14638	0.14638	
1556	0.25939	0.14768	0.14768	0.14768	
1557	0.25955	0.14782	0.14782	0.14782	
1558	0.25972	0.14656	0.14656	0.14656	
1559	0.25989	0.14391	0.14391	0.14391	
1560	0.26005	0.14006	0.14006	0.14006	
1561	0.26022	0.1354	0.1354	0.1354	
1562	0.26039	0.13043	0.13043	0.13043	
1563	0.26055	0.12569	0.12569	0.12569	
1564	0.26072	0.1217	0.1217	0.1217	
1565	0.26089	0.11885	0.11885	0.11885	
1566	0.26105	0.11734	0.11734	0.11734	
1567	0.26122	0.1172	0.1172	0.1172	
1568	0.26139	0.11823	0.11823	0.11823	
1569	0.26155	0.12007	0.12007	0.12007	
1570	0.26172	0.12223	0.12223	0.12223	
1571	0.26189	0.1242	0.1242	0.1242	
1572	0.26205	0.12549	0.12549	0.12549	
1573	0.26222	0.12573	0.12573	0.12573	
1574	0.26239	0.12471	0.12471	0.12471	
1575	0.26255	0.12241	0.12241	0.12241	
1576	0.26272	0.119	0.119	0.119	
1577	0.26289	0.1148	0.1148	0.1148	
1578	0.26305	0.11023	0.11023	0.11023	
1579	0.26322	0.10575	0.10575	0.10575	
1580	0.26339	0.10179	0.10179	0.10179	
1581	0.26355	9.8677e-002	9.8677e-002	9.8677e-002	
1582	0.26372	9.6602e-002	9.6602e-002	9.6602e-002	
1583	0.26389	9.5594e-002	9.5594e-002	9.5594e-002	
1584	0.26405	9.5527e-002	9.5527e-002	9.5527e-002	
1585	0.26422	9.6144e-002	9.6144e-002	9.6144e-002	
1586	0.26439	9.7108e-002	9.7108e-002	9.7108e-002	
1587	0.26455	9.8054e-002	9.8054e-002	9.8054e-002	
1588	0.26472	9.8643e-002	9.8643e-002	9.8643e-002	
1589	0.26489	9.8615e-002	9.8615e-002	9.8615e-002	
1590	0.26505	9.7819e-002	9.7819e-002	9.7819e-002	
1591	0.26522	9.6223e-002	9.6223e-002	9.6223e-002	
1592	0.26539	9.3914e-002	9.3914e-002	9.3914e-002	
1593	0.26555	9.1068e-002	9.1068e-002	9.1068e-002	
1594	0.26572	8.7915e-002	8.7915e-002	8.7915e-002	
1595	0.26589	8.47e-002	8.47e-002	8.47e-002	
1596	0.26605	8.1645e-002	8.1645e-002	8.1645e-002	
1597	0.26622	7.8912e-002	7.8912e-002	7.8912e-002	
1598	0.26639	7.6594e-002	7.6594e-002	7.6594e-002	
1599	0.26655	7.4709e-002	7.4709e-002	7.4709e-002	
1600	0.26672	7.3208e-002	7.3208e-002	7.3208e-002	
1601	0.26689	7.1998e-002	7.1998e-002	7.1998e-002	
1602	0.26705	7.0968e-002	7.0968e-002	7.0968e-002	
1603	0.26722	7.0013e-002	7.0013e-002	7.0013e-002	
1604	0.26739	6.9054e-002	6.9054e-002	6.9054e-002	
1605	0.26755	6.8045e-002	6.8045e-002	6.8045e-002	
1606	0.26772	6.6978e-002	6.6978e-002	6.6978e-002	
1607	0.26789	6.5867e-002	6.5867e-002	6.5867e-002	
1608	0.26805	6.4738e-002	6.4738e-002	6.4738e-002	
1609	0.26822	6.3604e-002	6.3604e-002	6.3604e-002	
1610	0.26839	6.2456e-002	6.2456e-002	6.2456e-002	
1611	0.26855	6.1253e-002	6.1253e-002	6.1253e-002	
1612	0.26872	5.9922e-002	5.9922e-002	5.9922e-002	
1613	0.26889	5.8369e-002	5.8369e-002	5.8369e-002	
1614	0.26905	5.6504e-002	5.6504e-002	5.6504e-002	
1615	0.26922	5.426e-002	5.426e-002	5.426e-002	
1616	0.26939	5.1619e-002	5.1619e-002	5.1619e-002	
1617	0.26955	4.863e-002	4.863e-002	4.863e-002	
1618	0.26972	4.5414e-002	4.5414e-002	4.5414e-002	
1619	0.26989	4.2158e-002	4.2158e-002	4.2158e-002	
1620	0.27005	3.9088e-002	3.9088e-002	3.9088e-002	
1621	0.27022	3.6444e-002	3.6444e-002	3.6444e-002	
1622	0.27039	3.4432e-002	3.4432e-002	3.4432e-002	
1623	0.27055	3.3185e-002	3.3185e-002	3.3185e-002	
1624	0.27072	3.2735e-002	3.2735e-002	3.2735e-002	
1625	0.27089	3.299e-002	3.299e-002	3.299e-002	
1626	0.27105	3.3735e-002	3.3735e-002	3.3735e-002	
1627	0.27122	3.4657e-002	3.4657e-002	3.4657e-002	
1628	0.27139	3.5383e-002	3.5383e-002	3.5383e-002	
1629	0.27155	3.5533e-002	3.5533e-002	3.5533e-002	
1630	0.27172	3.4784e-002	3.4784e-002	3.4784e-002	
1631	0.27189	3.2922e-002	3.2922e-002	3.2922e-002	
1632	0.27205	2.9885e-002	2.9885e-002	2.9885e-002	
1633	0.27222	2.5788e-002	2.5788e-002	2.5788e-002	
1634	0.27239	2.0911e-002	2.0911e-002	2.0911e-002	
1635	0.27255	1.5673e-002	1.5673e-002	1.5673e-002	
1636	0.27272	1.0572e-002	1.0572e-002	1.0572e-002	
1637	0.27289	6.1133e-003	6.1133e-003	6.1133e-003	
1638	0.27305	2.7332e-003	2.7332e-003	2.7332e-003	
1639	0.27322	7.2846e-004	7.2846e-004	7.2846e-004	
1640	0.27339	2.0369e-004	2.0369e-004	2.0369e-004	
1641	0.27355	1.0465e-003	1.0465e-003	1.0465e-003	
1642	0.27372	2.9355e-003	2.9355e-003	2.9355e-003	
1643	0.27389	5.3798e-003	5.3798e-003	5.3798e-003	
1644	0.27405	7.788e-003	7.788e-003	7.788e-003	
1645	0.27422	9.5529e-003	9.5529e-003	9.5529e-003	
1646	0.27439	1.0144e-002	1.0144e-002	1.0144e-002	
1647	0.27455	9.1875e-003	9.1875e-003	9.1875e-003	
1648	0.27472	6.5311e-003	6.5311e-003	6.5311e-003	
1649	0.27489	2.269e-003	2.269e-003	2.269e-003	
1650	0.27505	-3.2638e-003	-3.2638e-003	-3.2638e-003	
1651	0.27522	-9.5372e-003	-9.5372e-003	-9.5372e-003	
1652	0.27539	-1.5901e-002	-1.5901e-002	-1.5901e-002	
1653	0.27556	-2.168e-002	-2.168e-002	-2.168e-002	
1654	0.27572	-2.6274e-002	-2.6274e-002	-2.6274e-002	
1655	0.27589	-2.9251e-002	-2.9251e-002	-2.9251e-002	
1656	0.27606	-3.0411e-002	-3.0411e-002	-3.0411e-002	
1657	0.27622	-2.9819e-002	-2.9819e-002	-2.9819e-002	
1658	0.27639	-2.78e-002	-2.78e-002	-2.78e-002	
1659	0.27656	-2.4891e-002	-2.4891e-002	-2.4891e-002	
1660	0.27672	-2.1763e-002	-2.1763e-002	-2.1763e-002	
1661	0.27689	-1.9119e-002	-1.9119e-002	-1.9119e-002	
1662	0.27706	-1.7594e-002	-1.7594e-002	-1.7594e-002	
1663	0.27722	-1.7656e-002	-1.7656e-002	-1.7656e-002	
1664	0.27739	-1.954e-002	-1.954e-002	-1.954e-002	
1665	0.27756	-2.321e-002	-2.321e-002	-2.321e-002	
1666	0.27772	-2.8368e-002	-2.8368e-002	-2.8368e-002	
1667	0.27789	-3.4498e-002	-3.4498e-002	-3.4498e-002	
1668	0.27806	-4.0945e-002	-4.0945e-002	-4.0945e-002	
1669	0.27822	-4.7014e-002	-4.7014e-002	-4.7014e-002	
1670	0.27839	-5.2073e-002	-5.2073e-002	-5.2073e-002	
1671	0.27856	-5.5647e-002	-5.5647e-002	-5.5647e-002	
1672	0.27872	-5.7489e-002	-5.7489e-002	-5.7489e-002	
1673	0.27889	-5.7607e-002	-5.7607e-002	-5.7607e-002	
1674	0.27906	-5.6266e-002	-5.6266e-002	-5.6266e-002	
1675	0.27922	-5.394e-002	-5.394e-002	-5.394e-002	
1676	0.27939	-5.1236e-002	-5.1236e-002	-5.1236e-002	
1677	0.27956	-4.8803e-002	-4.8803e-002	-4.8803e-002	
1678	0.27972	-4.7232e-002	-4.7232e-002	-4.7232e-002	
1679	0.27989	-4.6971e-002	-4.6971e-002	-4.6971e-002	
1680	0.28006	-4.8257e-002	-4.8257e-002	-4.8257e-002	
1681	0.28022	-5.1091e-002	-5.1091e-002	-5.1091e-002	
1682	0.28039	-5.5244e-002	-5.5244e-002	-5.5244e-002	
1683	0.28056	-6.0295e-002	-6.0295e-002	-6.0295e-002	
1684	0.28072	-6.5706e-002	-6.5706e-002	-6.5706e-002	
1685	0.28089	-7.0904e-002	-7.0904e-002	-7.0904e-002	
1686	0.28106	-7.5373e-002	-7.5373e-002	-7.5373e-002	
1687	0.28122	-7.8725e-002	-7.8725e-002	-7.8725e-002	
1688	0.28139	-8.0758e-002	-8.0758e-002	-8.0758e-002	
1689	0.28156	-8.1481e-002	-8.1481e-002	-8.1481e-002	
1690	0.28172	-8.1096e-002	-8.1096e-002	-8.1096e-002	
1691	0.28189	-7.9966e-002	-7.9966e-002	-7.9966e-002	
1692	0.28206	-7.8546e-002	-7.8546e-002	-7.8546e-002	
1693	0.28222	-7.7308e-002	-7.7308e-002	-7.7308e-002	
1694	0.28239	-7.6671e-002	-7.6671e-002	-7.6671e-002	
1695	0.28256	-7.6932e-002	-7.6932e-002	-7.6932e-002	
1696	0.28272	-7.8227e-002	-7.8227e-002	-7.8227e-002	
1697	0.28289	-8.0521e-002	-8.0521e-002	-8.0521e-002	
1698	0.28306	-8.3622e-002	-8.3622e-002	-8.3622e-002	
1699	0.28322	-8.722e-002	-8.722e-002	-8.722e-002	
1700	0.28339	-9.0947e-002	-9.0947e-002	-9.0947e-002	
1701	0.28356	-9.4441e-002	-9.4441e-002	-9.4441e-002	
1702	0.28372	-9.7401e-002	-9.7401e-002	-9.7401e-002	
1703	0.28389	-9.9642e-002	-9.9642e-002	-9.9642e-002	
1704	0.28406	-0.10111	-0.10111	-0.10111	
1705	0.28422	-0.1019	-0.1019	-0.1019	
1706	0.28439	-0.10219	-0.10219	-0.10219	
1707	0.28456	-0.10226	-0.10226	-0.10226	
1708	0.28472	-0.1024	-0.1024	-0.1024	
1709	0.28489	-0.10285	-0.10285	-0.10285	
1710	0.28506	-0.10378	-0.10378	-0.10378	
1711	0.28522	-0.10527	-0.10527	-0.10527	
1712	0.28539	-0.10726	-0.10726	-0.10726	
1713	0.28556	-0.10959	-0.10959	-0.10959	
1714	0.28572	-0.11205	-0.11205	-0.11205	
1715	0.28589	-0.11441	-0.11441	-0.11441	
1716	0.28606	-0.11643	-0.11643	-0.11643	
1717	0.28622	-0.11799	-0.11799	-0.11799	
1718	0.28639	-0.11902	-0.11902	-0.11902	
1719	0.28656	-0.1196	-0.1196	-0.1196	
1720	0.28672	-0.11988	-0.11988	-0.11988	
1721	0.28689	-0.12008	-0.12008	-0.12008	
1722	0.28706	-0.12047	-0.12047	-0.12047	
1723	0.28722	-0.12127	-0.12127	-0.12127	
1724	0.28739	-0.12264	-0.12264	-0.12264	
1725	0.28756	-0.12464	-0.12464	-0.12464	
1726	0.28772	-0.12721	-0.12721	-0.12721	
1727	0.28789	-0.13015	-0.13015	-0.13015	
1728	0.28806	-0.13322	-0.13322	-0.13322	
1729	0.28822	-0.13608	-0.13608	-0.13608	
1730	0.28839	-0.13846	-0.13846	-0.13846	
1731	0.28856	-0.14011	-0.14011	-0.14011	
1732	0.28872	-0.14092	-0.14092	-0.14092	
1733	0.28889	-0.14089	-0.14089	-0.14089	
1734	0.28906	-0.14019	-0.14019	-0.14019	
1735	0.28922	-0.13909	-0.13909	-0.13909	
1736	0.28939	-0.13797	-0.13797	-0.13797	
1737	0.28956	-0.13721	-0.13721	-0.13721	
1738	0.28972	-0.13716	-0.13716	-0.13716	
1739	0.28989	-0.13805	-0.13805	-0.13805	
1740	0.29006	-0.14	-0.14	-0.14	
1741	0.29022	-0.14294	-0.14294	-0.14294	
1742	0.29039	-0.14663	-0.14663	-0.14663	
1743	0.29056	-0.15072	-0.15072	-0.15072	
1744	0.29072	-0.15475	-0.15475	-0.15475	
1745	0.29089	-0.15829	-0.15829	-0.15829	
1746	0.29106	-0.16094	-0.16094	-0.16094	
1747	0.29122	-0.16243	-0.16243	-0.16243	
1748	0.29139	-0.16266	-0.16266	-0.16266	
1749	0.29156	-0.16174	-0.16174	-0.16174	
1750	0.29172	-0.15994	-0.15994	-0.15994	
1751	0.29189	-0.15768	-0.15768	-0.15768	
1752	0.29206	-0.15545	-0.15545	-0.15545	
1753	0.29223	-0.15376	-0.15376	-0.15376	
1754	0.29239	-0.15303	-0.15303	-0.15303	
1755	0.29256	-0.15354	-0.15354	-0.15354	
1756	0.29273	-0.1554	-0.1554	-0.1554	
1757	0.29289	-0.1585	-0.1585	-0.1585	
1758	0.29306	-0.16253	-0.16253	-0.16253	
1759	0.29323	-0.16705	-0.16705	-0.16705	
1760	0.29339	-0.17153	-0.17153	-0.17153	
1761	0.29356	-0.17546	-0.17546	-0.17546	
1762	0.29373	-0.17837	-0.17837	-0.17837	
1763	0.29389	-0.17998	-0.17998	-0.17998	
1764	0.29406	-0.18017	-0.18017	-0.18017	
1765	0.29423	-0.17905	-0.17905	-0.17905	
1766	0.29439	-0.17693	-0.17693	-0.17693	
1767	0.29456	-0.17425	-0.17425	-0.17425	
1768	0.29473	-0.17153	-0.17153	-0.17153	
1769	0.29489	-0.16931	-0.16931	-0.16931	
1770	0.29506	-0.16804	-0.16804	-0.16804	
1771	0.29523	-0.16801	-0.16801	-0.16801	
1772	0.29539	-0.16935	-0.16935	-0.16935	
1773	0.29556	-0.17196	-0.17196	-0.17196	
1774	0.29573	-0.17556	-0.17556	-0.17556	
1775	0.29589	-0.17972	-0.17972	-0.17972	
1776	0.29606	-0.18394	-0.18394	-0.18394	
1777	0.29623	-0.1877	-0.1877	-0.1877	
1778	0.29639	-0.19058	-0.19058	-0.19058	
1779	0.29656	-0.19227	-0.19227	-0.19227	
1780	0.29673	-0.19266	-0.19266	-0.19266	
1781	0.29689	-0.19183	-0.19183	-0.19183	
1782	0.29706	-0.19001	-0.19001	-0.19001	
1783	0.29723	-0.18761	-0.18761	-0.18761	
1784	0.29739	-0.18508	-0.18508	-0.18508	
1785	0.29756	-0.18288	-0.18288	-0.18288	
1786	0.29773	-0.18142	-0.18142	-0.18142	
1787	0.29789	-0.18098	-0.18098	-0.18098	
1788	0.29806	-0.18167	-0.18167	-0.18167	
1789	0.29823	-0.18344	-0.18344	-0.18344	
1790	0.29839	-0.18608	-0.18608	-0.18608	
1791	0.29856	-0.18926	-0.18926	-0.18926	
1792	0.29873	-0.19257	-0.19257	-0.19257	
1793	0.29889	-0.19561	-0.19561	-0.19561	
1794	0.29906	-0.19803	-0.19803	-0.19803	
1795	0.29923	-0.19958	-0.19958	-0.19958	
1796	0.29939	-0.20016	-0.20016	-0.20016	
1797	0.29956	-0.19978	-0.19978	-0.19978	
1798	0.29973	-0.19863	-0.19863	-0.19863	
1799	0.29989	-0.19696	-0.19696	-0.19696	
1800	0.30006	-0.19511	-0.19511	-0.19511	
1801	0.30023	-0.19341	-0.19341	-0.19341	
1802	0.30039	-0.19214	-0.19214	-0.19214	
1803	0.30056	-0.19152	-0.19152	-0.19152	
1804	0.30073	-0.19164	-0.19164	-0.19164	
1805	0.30089	-0.19248	-0.19248	-0.19248	
1806	0.30106	-0.19393	-0.19393	-0.19393	
1807	0.30123	-0.19579	-0.19579	-0.19579	
1808	0.30139	-0.19781	-0.19781	-0.19781	
1809	0.30156	-0.19974	-0.19974	-0.19974	
1810	0.30173	-0.20136	-0.20136	-0.20136	
1811	0.30189	-0.20252	-0.20252	-0.20252	
1812	0.30206	-0.20314	-0.20314	-0.20314	
1813	0.30223	-0.20321	-0.20321	-0.20321	
1814	0.30239	-0.2028	-0.2028	-0.2028	
1815	0.30256	-0.20205	-0.20205	-0.20205	
1816	0.30273	-0.20111	-0.20111	-0.20111	
1817	0.30289	-0.20015	-0.20015	-0.20015	
1818	0.30306	-0.19931	-0.19931	-0.19931	
1819	0.30323	-0.1987	-0.1987	-0.1987	
1820	0.30339	-0.19838	-0.19838	-0.19838	
1821	0.30356	-0.19836	-0.19836	-0.19836	
1822	0.30373	-0.19861	-0.19861	-0.19861	
1823	0.30389	-0.19908	-0.19908	-0.19908	
1824	0.30406	-0.1997	-0.1997	-0.1997	
1825	0.30423	-0.20038	-0.20038	-0.20038	
1826	0.30439	-0.20105	-0.20105	-0.20105	
1827	0.30456	-0.20167	-0.20167	-0.20167	
1828	0.30473	-0.20219	-0.20219	-0.20219	
1829	0.30489	-0.20259	-0.20259	-0.20259	
1830	0.30506	-0.20286	-0.20286	-0.20286	
1831	0.30523	-0.20298	-0.20298	-0.20298	
1832	0.30539	-0.20294	-0.20294	-0.20294	
1833	0.30556	-0.20275	-0.20275	-0.20275	
1834	0.30573	-0.20239	-0.20239	-0.20239	
1835	0.30589	-0.20188	-0.20188	-0.20188	
1836	0.30606	-0.20122	-0.20122	-0.20122	
1837	0.30623	-0.20045	-0.20045	-0.20045	
1838	0.30639	-0.19963	-0.19963	-0.19963	
1839	0.30656	-0.19883	-0.19883	-0.19883	
1840	0.30673	-0.19814	-0.19814	-0.19814	
1841	0.30689	-0.19762	-0.19762	-0.19762	
1842	0.30706	-0.19737	-0.19737	-0.19737	
1843	0.30723	-0.19741	-0.19741	-0.19741	
1844	0.30739	-0.19776	-0.19776	-0.19776	
1845	0.30756	-0.19837	-0.19837	-0.19837	
1846	0.30773	-0.19915	-0.19915	-0.19915	
1847	0.30789	-0.19997	-0.19997	-0.19997	
1848	0.30806	-0.20067	-0.20067	-0.20067	
1849	0.30823	-0.20112	-0.20112	-0.20112	
1850	0.30839	-0.20117	-0.20117	-0.20117	
1851	0.30856	-0.20073	-0.20073	-0.20073	
1852	0.30873	-0.1998	-0.1998	-0.1998	
1853	0.3089	-0.19843	-0.19843	-0.19843	
1854	0.30906	-0.19672	-0.19672	-0.19672	
1855	0.30923	-0.19487	-0.19487	-0.19487	
1856	0.3094	-0.19308	-0.19308	-0.19308	
1857	0.30956	-0.19157	-0.19157	-0.19157	
1858	0.30973	-0.19051	-0.19051	-0.19051	
1859	0.3099	-0.19003	-0.19003	-0.19003	
1860	0.31006	-0.19016	-0.19016	-0.19016	
1861	0.31023	-0.19084	-0.19084	-0.19084	
1862	0.3104	-0.19192	-0.19192	-0.19192	
1863	0.31056	-0.19318	-0.19318	-0.19318	
1864	0.31073	-0.19437	-0.19437	-0.19437	
1865	0.3109	-0.19522	-0.19522	-0.19522	
1866	0.31106	-0.19551	-0.19551	-0.19551	
1867	0.31123	-0.19511	-0.19511	-0.19511	
1868	0.3114	-0.19396	-0.19396	-0.19396	
1869	0.31156	-0.19214	-0.19214	-0.19214	
1870	0.31173	-0.1898	-0.1898	-0.1898	
1871	0.3119	-0.18721	-0.18721	-0.18721	
1872	0.31206	-0.18466	-0.18466	-0.18466	
1873	0.31223	-0.18243	-0.18243	-0.18243	
1874	0.3124	-0.18077	-0.18077	-0.18077	
1875	0.31256	-0.17985	-0.17985	-0.17985	
1876	0.31273	-0.17972	-0.17972	-0.17972	
1877	0.3129	-0.1803	-0.1803	-0.1803	
1878	0.31306	-0.18141	-0.18141	-0.18141	
1879	0.31323	-0.18278	-0.18278	-0.18278	
1880	0.3134	-0.18409	-0.18409	-0.18409	
1881	0.31356	-0.18505	-0.18505	-0.18505	
1882	0.31373	-0.18537	-0.18537	-0.18537	
1883	0.3139	-0.18491	-0.18491	-0.18491	
1884	0.31406	-0.1836	-0.1836	-0.1836	
1885	0.31423	-0.18153	-0.18153	-0.18153	
1886	0.3144	-0.17889	-0.17889	-0.17889	
1887	0.31456	-0.17596	-0.17596	-0.17596	
1888	0.31473	-0.17304	-0.17304	-0.17304	
1889	0.3149	-0.17047	-0.17047	-0.17047	
1890	0.31506	-0.16849	-0.16849	-0.16849	
1891	0.31523	-0.16728	-0.16728	-0.16728	
1892	0.3154	-0.16686	-0.16686	-0.16686	
1893	0.31556	-0.16716	-0.16716	-0.16716	
1894	0.31573	-0.16799	-0.16799	-0.16799	
1895	0.3159	-0.16907	-0.16907	-0.16907	
1896	0.31606	-0.17009	-0.17009	-0.17009	
1897	0.31623	-0.17075	-0.17075	-0.17075	
1898	0.3164	-0.17082	-0.17082	-0.17082	
1899	0.31656	-0.17014	-0.17014	-0.17014	
1900	0.31673	-0.1687	-0.1687	-0.1687	
1901	0.3169	-0.16658	-0.16658	-0.16658	
1902	0.31706	-0.16396	-0.16396	-0.16396	
1903	0.31723	-0.16112	-0.16112	-0.16112	
1904	0.3174	-0.15833	-0.15833	-0.15833	
1905	0.31756	-0.15587	-0.15587	-0.15587	
1906	0.31773	-0.15393	-0.15393	-0.15393	
1907	0.3179	-0.15264	-0.15264	-0.15264	
1908	0.31806	-0.152	-0.152	-0.152	
1909	0.31823	-0.15191	-0.15191	-0.15191	
1910	0.3184	-0.15218	-0.15218	-0.15218	
1911	0.31856	-0.15258	-0.15258	-0.15258	
1912	0.31873	-0.15286	-0.15286	-0.15286	
1913	0.3189	-0.1528	-0.1528	-0.1528	
1914	0.31906	-0.15225	-0.15225	-0.15225	
1915	0.31923	-0.15112	-0.15112	-0.15112	
1916	0.3194	-0.14946	-0.14946	-0.14946	
1917	0.31956	-0.14737	-0.14737	-0.14737	
1918	0.31973	-0.14503	-0.14503	-0.14503	
1919	0.3199	-0.14265	-0.14265	-0.14265	
1920	0.32006	-0.14043	-0.14043	-0.14043	
1921	0.32023	-0.13854	-0.13854	-0.13854	
1922	0.3204	-0.13707	-0.13707	-0.13707	
1923	0.32056	-0.13603	-0.13603	-0.13603	
1924	0.32073	-0.13535	-0.13535	-0.13535	
1925	0.3209	-0.13489	-0.13489	-0.13489	
1926	0.32106	-0.13449	-0.13449	-0.13449	
1927	0.32123	-0.13397	-0.13397	-0.13397	
1928	0.3214	-0.13317	-0.13317	-0.13317	
1929	0.32156	-0.13201	-0.13201	-0.13201	
1930	0.32173	-0.13046	-0.13046	-0.13046	
1931	0.3219	-0.12859	-0.12859	-0.12859	
1932	0.32206	-0.1265	-0.1265	-0.1265	
1933	0.32223	-0.12437	-0.12437	-0.12437	
1934	0.3224	-0.12236	-0.12236	-0.12236	
