	Time [s]	Minimum [mm]	Maximum [mm]	Average [mm]	
1012	0.1687	-0.26447	-0.26447	-0.26447	
1013	0.16887	-0.27339	-0.27339	-0.27339	
1014	0.16903	-0.28704	-0.28704	-0.28704	
1015	0.1692	-0.30336	-0.30336	-0.30336	
1016	0.16937	-0.31991	-0.31991	-0.31991	
1017	0.16953	-0.33423	-0.33423	-0.33423	
1018	0.1697	-0.34429	-0.34429	-0.34429	
1019	0.16987	-0.34883	-0.34883	-0.34883	
1020	0.17003	-0.34751	-0.34751	-0.34751	
1021	0.1702	-0.34103	-0.34103	-0.34103	
1022	0.17037	-0.33091	-0.33091	-0.33091	
1023	0.17053	-0.31931	-0.31931	-0.31931	
1024	0.1707	-0.30861	-0.30861	-0.30861	
1025	0.17087	-0.30099	-0.30099	-0.30099	
1026	0.17103	-0.29811	-0.29811	-0.29811	
1027	0.1712	-0.30079	-0.30079	-0.30079	
1028	0.17137	-0.30889	-0.30889	-0.30889	
1029	0.17153	-0.32136	-0.32136	-0.32136	
1030	0.1717	-0.33639	-0.33639	-0.33639	
1031	0.17187	-0.35173	-0.35173	-0.35173	
1032	0.17203	-0.36509	-0.36509	-0.36509	
1033	0.1722	-0.37449	-0.37449	-0.37449	
1034	0.17237	-0.37864	-0.37864	-0.37864	
1035	0.17253	-0.37712	-0.37712	-0.37712	
1036	0.1727	-0.37044	-0.37044	-0.37044	
1037	0.17287	-0.36	-0.36	-0.36	
1038	0.17303	-0.34782	-0.34782	-0.34782	
1039	0.1732	-0.33619	-0.33619	-0.33619	
1040	0.17337	-0.32734	-0.32734	-0.32734	
1041	0.17353	-0.32301	-0.32301	-0.32301	
1042	0.1737	-0.3242	-0.3242	-0.3242	
1043	0.17387	-0.33099	-0.33099	-0.33099	
1044	0.17403	-0.34254	-0.34254	-0.34254	
1045	0.1742	-0.35721	-0.35721	-0.35721	
1046	0.17437	-0.37287	-0.37287	-0.37287	
1047	0.17453	-0.38721	-0.38721	-0.38721	
1048	0.1747	-0.39814	-0.39814	-0.39814	
1049	0.17487	-0.40414	-0.40414	-0.40414	
1050	0.17503	-0.40447	-0.40447	-0.40447	
1051	0.1752	-0.39935	-0.39935	-0.39935	
1052	0.17537	-0.38983	-0.38983	-0.38983	
1053	0.17554	-0.3777	-0.3777	-0.3777	
1054	0.1757	-0.36513	-0.36513	-0.36513	
1055	0.17587	-0.35434	-0.35434	-0.35434	
1056	0.17604	-0.34723	-0.34723	-0.34723	
1057	0.1762	-0.34507	-0.34507	-0.34507	
1058	0.17637	-0.34832	-0.34832	-0.34832	
1059	0.17654	-0.35655	-0.35655	-0.35655	
1060	0.1767	-0.36854	-0.36854	-0.36854	
1061	0.17687	-0.38246	-0.38246	-0.38246	
1062	0.17704	-0.39623	-0.39623	-0.39623	
1063	0.1772	-0.40781	-0.40781	-0.40781	
1064	0.17737	-0.41555	-0.41555	-0.41555	
1065	0.17754	-0.41849	-0.41849	-0.41849	
1066	0.1777	-0.41643	-0.41643	-0.41643	
1067	0.17787	-0.41	-0.41	-0.41	
1068	0.17804	-0.40053	-0.40053	-0.40053	
1069	0.1782	-0.38979	-0.38979	-0.38979	
1070	0.17837	-0.37971	-0.37971	-0.37971	
1071	0.17854	-0.37204	-0.37204	-0.37204	
1072	0.1787	-0.36807	-0.36807	-0.36807	
1073	0.17887	-0.36845	-0.36845	-0.36845	
1074	0.17904	-0.37305	-0.37305	-0.37305	
1075	0.1792	-0.38106	-0.38106	-0.38106	
1076	0.17937	-0.39108	-0.39108	-0.39108	
1077	0.17954	-0.40145	-0.40145	-0.40145	
1078	0.1797	-0.41048	-0.41048	-0.41048	
1079	0.17987	-0.41677	-0.41677	-0.41677	
1080	0.18004	-0.41944	-0.41944	-0.41944	
1081	0.1802	-0.41826	-0.41826	-0.41826	
1082	0.18037	-0.41368	-0.41368	-0.41368	
1083	0.18054	-0.40672	-0.40672	-0.40672	
1084	0.1807	-0.39882	-0.39882	-0.39882	
1085	0.18087	-0.39151	-0.39151	-0.39151	
1086	0.18104	-0.3862	-0.3862	-0.3862	
1087	0.1812	-0.38387	-0.38387	-0.38387	
1088	0.18137	-0.38497	-0.38497	-0.38497	
1089	0.18154	-0.38926	-0.38926	-0.38926	
1090	0.1817	-0.39595	-0.39595	-0.39595	
1091	0.18187	-0.40377	-0.40377	-0.40377	
1092	0.18204	-0.41127	-0.41127	-0.41127	
1093	0.1822	-0.41701	-0.41701	-0.41701	
1094	0.18237	-0.4199	-0.4199	-0.4199	
1095	0.18254	-0.41936	-0.41936	-0.41936	
1096	0.1827	-0.41543	-0.41543	-0.41543	
1097	0.18287	-0.40878	-0.40878	-0.40878	
1098	0.18304	-0.40059	-0.40059	-0.40059	
1099	0.1832	-0.39237	-0.39237	-0.39237	
1100	0.18337	-0.38564	-0.38564	-0.38564	
1101	0.18354	-0.3817	-0.3817	-0.3817	
1102	0.1837	-0.3814	-0.3814	-0.3814	
1103	0.18387	-0.38492	-0.38492	-0.38492	
1104	0.18404	-0.39178	-0.39178	-0.39178	
1105	0.1842	-0.40087	-0.40087	-0.40087	
1106	0.18437	-0.41064	-0.41064	-0.41064	
1107	0.18454	-0.41936	-0.41936	-0.41936	
1108	0.1847	-0.42541	-0.42541	-0.42541	
1109	0.18487	-0.42757	-0.42757	-0.42757	
1110	0.18504	-0.42524	-0.42524	-0.42524	
1111	0.1852	-0.41856	-0.41856	-0.41856	
1112	0.18537	-0.40839	-0.40839	-0.40839	
1113	0.18554	-0.39623	-0.39623	-0.39623	
1114	0.1857	-0.38393	-0.38393	-0.38393	
1115	0.18587	-0.37344	-0.37344	-0.37344	
1116	0.18604	-0.36645	-0.36645	-0.36645	
1117	0.1862	-0.36414	-0.36414	-0.36414	
1118	0.18637	-0.36693	-0.36693	-0.36693	
1119	0.18654	-0.37444	-0.37444	-0.37444	
1120	0.1867	-0.3855	-0.3855	-0.3855	
1121	0.18687	-0.39834	-0.39834	-0.39834	
1122	0.18704	-0.41087	-0.41087	-0.41087	
1123	0.1872	-0.42098	-0.42098	-0.42098	
1124	0.18737	-0.42693	-0.42693	-0.42693	
1125	0.18754	-0.42759	-0.42759	-0.42759	
1126	0.1877	-0.42264	-0.42264	-0.42264	
1127	0.18787	-0.41264	-0.41264	-0.41264	
1128	0.18804	-0.39893	-0.39893	-0.39893	
1129	0.1882	-0.38345	-0.38345	-0.38345	
1130	0.18837	-0.36842	-0.36842	-0.36842	
1131	0.18854	-0.35601	-0.35601	-0.35601	
1132	0.1887	-0.34795	-0.34795	-0.34795	
1133	0.18887	-0.34535	-0.34535	-0.34535	
1134	0.18904	-0.34843	-0.34843	-0.34843	
1135	0.1892	-0.35656	-0.35656	-0.35656	
1136	0.18937	-0.36831	-0.36831	-0.36831	
1137	0.18954	-0.38171	-0.38171	-0.38171	
1138	0.1897	-0.39456	-0.39456	-0.39456	
1139	0.18987	-0.40474	-0.40474	-0.40474	
1140	0.19004	-0.41058	-0.41058	-0.41058	
1141	0.1902	-0.41109	-0.41109	-0.41109	
1142	0.19037	-0.40609	-0.40609	-0.40609	
1143	0.19054	-0.39625	-0.39625	-0.39625	
1144	0.1907	-0.38296	-0.38296	-0.38296	
1145	0.19087	-0.3681	-0.3681	-0.3681	
1146	0.19104	-0.35372	-0.35372	-0.35372	
1147	0.1912	-0.34175	-0.34175	-0.34175	
1148	0.19137	-0.33368	-0.33368	-0.33368	
1149	0.19154	-0.33037	-0.33037	-0.33037	
1150	0.1917	-0.3319	-0.3319	-0.3319	
1151	0.19187	-0.3376	-0.3376	-0.3376	
1152	0.19204	-0.34621	-0.34621	-0.34621	
1153	0.19221	-0.35604	-0.35604	-0.35604	
1154	0.19237	-0.36532	-0.36532	-0.36532	
1155	0.19254	-0.37242	-0.37242	-0.37242	
1156	0.19271	-0.37616	-0.37616	-0.37616	
1157	0.19287	-0.37591	-0.37591	-0.37591	
1158	0.19304	-0.37174	-0.37174	-0.37174	
1159	0.19321	-0.36429	-0.36429	-0.36429	
1160	0.19337	-0.3547	-0.3547	-0.3547	
1161	0.19354	-0.34434	-0.34434	-0.34434	
1162	0.19371	-0.33464	-0.33464	-0.33464	
1163	0.19387	-0.32677	-0.32677	-0.32677	
1164	0.19404	-0.32153	-0.32153	-0.32153	
1165	0.19421	-0.31919	-0.31919	-0.31919	
1166	0.19437	-0.3195	-0.3195	-0.3195	
1167	0.19454	-0.32178	-0.32178	-0.32178	
1168	0.19471	-0.32505	-0.32505	-0.32505	
1169	0.19487	-0.32824	-0.32824	-0.32824	
1170	0.19504	-0.3304	-0.3304	-0.3304	
1171	0.19521	-0.33085	-0.33085	-0.33085	
1172	0.19537	-0.3293	-0.3293	-0.3293	
1173	0.19554	-0.32591	-0.32591	-0.32591	
1174	0.19571	-0.32119	-0.32119	-0.32119	
1175	0.19587	-0.31592	-0.31592	-0.31592	
1176	0.19604	-0.31096	-0.31096	-0.31096	
1177	0.19621	-0.30706	-0.30706	-0.30706	
1178	0.19637	-0.30471	-0.30471	-0.30471	
1179	0.19654	-0.30405	-0.30405	-0.30405	
1180	0.19671	-0.30478	-0.30478	-0.30478	
1181	0.19687	-0.30627	-0.30627	-0.30627	
1182	0.19704	-0.30765	-0.30765	-0.30765	
1183	0.19721	-0.30798	-0.30798	-0.30798	
1184	0.19737	-0.30645	-0.30645	-0.30645	
1185	0.19754	-0.3026	-0.3026	-0.3026	
1186	0.19771	-0.29634	-0.29634	-0.29634	
1187	0.19787	-0.28813	-0.28813	-0.28813	
1188	0.19804	-0.27881	-0.27881	-0.27881	
1189	0.19821	-0.26955	-0.26955	-0.26955	
1190	0.19837	-0.26164	-0.26164	-0.26164	
1191	0.19854	-0.25625	-0.25625	-0.25625	
1192	0.19871	-0.25417	-0.25417	-0.25417	
1193	0.19887	-0.25573	-0.25573	-0.25573	
1194	0.19904	-0.26059	-0.26059	-0.26059	
1195	0.19921	-0.26785	-0.26785	-0.26785	
1196	0.19937	-0.27609	-0.27609	-0.27609	
1197	0.19954	-0.28362	-0.28362	-0.28362	
1198	0.19971	-0.28873	-0.28873	-0.28873	
1199	0.19987	-0.28998	-0.28998	-0.28998	
1200	0.20004	-0.28646	-0.28646	-0.28646	
1201	0.20021	-0.27796	-0.27796	-0.27796	
1202	0.20037	-0.26507	-0.26507	-0.26507	
1203	0.20054	-0.24911	-0.24911	-0.24911	
1204	0.20071	-0.23194	-0.23194	-0.23194	
1205	0.20087	-0.21573	-0.21573	-0.21573	
1206	0.20104	-0.20262	-0.20262	-0.20262	
1207	0.20121	-0.19433	-0.19433	-0.19433	
1208	0.20137	-0.19193	-0.19193	-0.19193	
1209	0.20154	-0.19564	-0.19564	-0.19564	
1210	0.20171	-0.20471	-0.20471	-0.20471	
1211	0.20187	-0.21755	-0.21755	-0.21755	
1212	0.20204	-0.23196	-0.23196	-0.23196	
1213	0.20221	-0.24538	-0.24538	-0.24538	
1214	0.20237	-0.25535	-0.25535	-0.25535	
1215	0.20254	-0.25985	-0.25985	-0.25985	
1216	0.20271	-0.25762	-0.25762	-0.25762	
1217	0.20287	-0.24838	-0.24838	-0.24838	
1218	0.20304	-0.2329	-0.2329	-0.2329	
1219	0.20321	-0.21289	-0.21289	-0.21289	
1220	0.20337	-0.19077	-0.19077	-0.19077	
1221	0.20354	-0.16931	-0.16931	-0.16931	
1222	0.20371	-0.15124	-0.15124	-0.15124	
1223	0.20387	-0.1388	-0.1388	-0.1388	
1224	0.20404	-0.13343	-0.13343	-0.13343	
1225	0.20421	-0.13554	-0.13554	-0.13554	
1226	0.20437	-0.14444	-0.14444	-0.14444	
1227	0.20454	-0.15843	-0.15843	-0.15843	
1228	0.20471	-0.17503	-0.17503	-0.17503	
1229	0.20487	-0.19141	-0.19141	-0.19141	
1230	0.20504	-0.20472	-0.20472	-0.20472	
1231	0.20521	-0.2126	-0.2126	-0.2126	
1232	0.20537	-0.21346	-0.21346	-0.21346	
1233	0.20554	-0.20674	-0.20674	-0.20674	
1234	0.20571	-0.19301	-0.19301	-0.19301	
1235	0.20587	-0.17383	-0.17383	-0.17383	
1236	0.20604	-0.15155	-0.15155	-0.15155	
1237	0.20621	-0.12896	-0.12896	-0.12896	
1238	0.20637	-0.10884	-0.10884	-0.10884	
1239	0.20654	-9.356e-002	-9.356e-002	-9.356e-002	
1240	0.20671	-8.478e-002	-8.478e-002	-8.478e-002	
1241	0.20687	-8.3169e-002	-8.3169e-002	-8.3169e-002	
1242	0.20704	-8.8347e-002	-8.8347e-002	-8.8347e-002	
1243	0.20721	-9.8958e-002	-9.8958e-002	-9.8958e-002	
1244	0.20737	-0.11289	-0.11289	-0.11289	
1245	0.20754	-0.1276	-0.1276	-0.1276	
1246	0.20771	-0.14051	-0.14051	-0.14051	
1247	0.20787	-0.14936	-0.14936	-0.14936	
1248	0.20804	-0.15254	-0.15254	-0.15254	
1249	0.20821	-0.14932	-0.14932	-0.14932	
1250	0.20837	-0.13991	-0.13991	-0.13991	
1251	0.20854	-0.12541	-0.12541	-0.12541	
1252	0.20871	-0.1076	-0.1076	-0.1076	
1253	0.20888	-8.8669e-002	-8.8669e-002	-8.8669e-002	
1254	0.20904	-7.087e-002	-7.087e-002	-7.087e-002	
1255	0.20921	-5.6193e-002	-5.6193e-002	-5.6193e-002	
1256	0.20938	-4.608e-002	-4.608e-002	-4.608e-002	
1257	0.20954	-4.1245e-002	-4.1245e-002	-4.1245e-002	
1258	0.20971	-4.1602e-002	-4.1602e-002	-4.1602e-002	
1259	0.20988	-4.6321e-002	-4.6321e-002	-4.6321e-002	
1260	0.21004	-5.399e-002	-5.399e-002	-5.399e-002	
1261	0.21021	-6.2858e-002	-6.2858e-002	-6.2858e-002	
1262	0.21038	-7.1113e-002	-7.1113e-002	-7.1113e-002	
1263	0.21054	-7.7152e-002	-7.7152e-002	-7.7152e-002	
1264	0.21071	-7.9806e-002	-7.9806e-002	-7.9806e-002	
1265	0.21088	-7.8483e-002	-7.8483e-002	-7.8483e-002	
1266	0.21104	-7.3215e-002	-7.3215e-002	-7.3215e-002	
1267	0.21121	-6.4604e-002	-6.4604e-002	-6.4604e-002	
1268	0.21138	-5.3689e-002	-5.3689e-002	-5.3689e-002	
1269	0.21154	-4.175e-002	-4.175e-002	-4.175e-002	
1270	0.21171	-3.0097e-002	-3.0097e-002	-3.0097e-002	
1271	0.21188	-1.9862e-002	-1.9862e-002	-1.9862e-002	
1272	0.21204	-1.1846e-002	-1.1846e-002	-1.1846e-002	
1273	0.21221	-6.4266e-003	-6.4266e-003	-6.4266e-003	
1274	0.21238	-3.542e-003	-3.542e-003	-3.542e-003	
1275	0.21254	-2.7514e-003	-2.7514e-003	-2.7514e-003	
1276	0.21271	-3.3485e-003	-3.3485e-003	-3.3485e-003	
1277	0.21288	-4.5099e-003	-4.5099e-003	-4.5099e-003	
1278	0.21304	-5.4481e-003	-5.4481e-003	-5.4481e-003	
1279	0.21321	-5.5418e-003	-5.5418e-003	-5.5418e-003	
1280	0.21338	-4.4231e-003	-4.4231e-003	-4.4231e-003	
1281	0.21354	-2.0091e-003	-2.0091e-003	-2.0091e-003	
1282	0.21371	1.5232e-003	1.5232e-003	1.5232e-003	
1283	0.21388	5.8097e-003	5.8097e-003	5.8097e-003	
1284	0.21404	1.0402e-002	1.0402e-002	1.0402e-002	
1285	0.21421	1.4879e-002	1.4879e-002	1.4879e-002	
1286	0.21438	1.8939e-002	1.8939e-002	1.8939e-002	
1287	0.21454	2.2469e-002	2.2469e-002	2.2469e-002	
1288	0.21471	2.5554e-002	2.5554e-002	2.5554e-002	
1289	0.21488	2.8455e-002	2.8455e-002	2.8455e-002	
1290	0.21504	3.1534e-002	3.1534e-002	3.1534e-002	
1291	0.21521	3.516e-002	3.516e-002	3.516e-002	
1292	0.21538	3.9615e-002	3.9615e-002	3.9615e-002	
1293	0.21554	4.5005e-002	4.5005e-002	4.5005e-002	
1294	0.21571	5.1212e-002	5.1212e-002	5.1212e-002	
1295	0.21588	5.7898e-002	5.7898e-002	5.7898e-002	
1296	0.21604	6.4539e-002	6.4539e-002	6.4539e-002	
1297	0.21621	7.0524e-002	7.0524e-002	7.0524e-002	
1298	0.21638	7.5259e-002	7.5259e-002	7.5259e-002	
1299	0.21654	7.8295e-002	7.8295e-002	7.8295e-002	
1300	0.21671	7.9423e-002	7.9423e-002	7.9423e-002	
1301	0.21688	7.8746e-002	7.8746e-002	7.8746e-002	
1302	0.21704	7.6693e-002	7.6693e-002	7.6693e-002	
1303	0.21721	7.397e-002	7.397e-002	7.397e-002	
1304	0.21738	7.1467e-002	7.1467e-002	7.1467e-002	
1305	0.21754	7.0123e-002	7.0123e-002	7.0123e-002	
1306	0.21771	7.0768e-002	7.0768e-002	7.0768e-002	
1307	0.21788	7.3982e-002	7.3982e-002	7.3982e-002	
1308	0.21804	7.9983e-002	7.9983e-002	7.9983e-002	
1309	0.21821	8.8563e-002	8.8563e-002	8.8563e-002	
1310	0.21838	9.9104e-002	9.9104e-002	9.9104e-002	
1311	0.21854	0.11065	0.11065	0.11065	
1312	0.21871	0.12203	0.12203	0.12203	
1313	0.21888	0.13205	0.13205	0.13205	
1314	0.21904	0.13968	0.13968	0.13968	
1315	0.21921	0.14417	0.14417	0.14417	
1316	0.21938	0.14524	0.14524	0.14524	
1317	0.21954	0.1431	0.1431	0.1431	
1318	0.21971	0.13844	0.13844	0.13844	
1319	0.21988	0.13234	0.13234	0.13234	
1320	0.22004	0.12612	0.12612	0.12612	
1321	0.22021	0.12114	0.12114	0.12114	
1322	0.22038	0.11859	0.11859	0.11859	
1323	0.22054	0.11933	0.11933	0.11933	
1324	0.22071	0.12377	0.12377	0.12377	
1325	0.22088	0.13175	0.13175	0.13175	
1326	0.22104	0.14262	0.14262	0.14262	
1327	0.22121	0.15531	0.15531	0.15531	
1328	0.22138	0.16848	0.16848	0.16848	
1329	0.22154	0.18071	0.18071	0.18071	
1330	0.22171	0.19074	0.19074	0.19074	
1331	0.22188	0.19762	0.19762	0.19762	
1332	0.22204	0.20085	0.20085	0.20085	
1333	0.22221	0.20044	0.20044	0.20044	
1334	0.22238	0.19694	0.19694	0.19694	
1335	0.22254	0.19131	0.19131	0.19131	
1336	0.22271	0.18479	0.18479	0.18479	
1337	0.22288	0.17871	0.17871	0.17871	
1338	0.22304	0.17432	0.17432	0.17432	
1339	0.22321	0.1726	0.1726	0.1726	
1340	0.22338	0.17412	0.17412	0.17412	
1341	0.22354	0.17899	0.17899	0.17899	
1342	0.22371	0.18684	0.18684	0.18684	
1343	0.22388	0.19693	0.19693	0.19693	
1344	0.22404	0.2082	0.2082	0.2082	
1345	0.22421	0.2195	0.2195	0.2195	
1346	0.22438	0.2297	0.2297	0.2297	
1347	0.22454	0.2379	0.2379	0.2379	
1348	0.22471	0.24347	0.24347	0.24347	
1349	0.22488	0.2462	0.2462	0.2462	
1350	0.22504	0.24624	0.24624	0.24624	
1351	0.22521	0.2441	0.2441	0.2441	
1352	0.22538	0.24054	0.24054	0.24054	
1353	0.22555	0.23647	0.23647	0.23647	
1354	0.22571	0.23277	0.23277	0.23277	
1355	0.22588	0.23024	0.23024	0.23024	
1356	0.22605	0.22946	0.22946	0.22946	
1357	0.22621	0.23074	0.23074	0.23074	
1358	0.22638	0.23412	0.23412	0.23412	
1359	0.22655	0.23935	0.23935	0.23935	
1360	0.22671	0.246	0.246	0.246	
1361	0.22688	0.2535	0.2535	0.2535	
1362	0.22705	0.26122	0.26122	0.26122	
1363	0.22721	0.26858	0.26858	0.26858	
1364	0.22738	0.27508	0.27508	0.27508	
1365	0.22755	0.28037	0.28037	0.28037	
1366	0.22771	0.28426	0.28426	0.28426	
1367	0.22788	0.28671	0.28671	0.28671	
1368	0.22805	0.28783	0.28783	0.28783	
1369	0.22821	0.28784	0.28784	0.28784	
1370	0.22838	0.28704	0.28704	0.28704	
1371	0.22855	0.28576	0.28576	0.28576	
1372	0.22871	0.28438	0.28438	0.28438	
1373	0.22888	0.28323	0.28323	0.28323	
1374	0.22905	0.28262	0.28262	0.28262	
1375	0.22921	0.28284	0.28284	0.28284	
1376	0.22938	0.28408	0.28408	0.28408	
1377	0.22955	0.28647	0.28647	0.28647	
1378	0.22971	0.29004	0.29004	0.29004	
1379	0.22988	0.29472	0.29472	0.29472	
1380	0.23005	0.30032	0.30032	0.30032	
1381	0.23021	0.30654	0.30654	0.30654	
1382	0.23038	0.31299	0.31299	0.31299	
1383	0.23055	0.3192	0.3192	0.3192	
1384	0.23071	0.3247	0.3247	0.3247	
1385	0.23088	0.32904	0.32904	0.32904	
1386	0.23105	0.33188	0.33188	0.33188	
1387	0.23121	0.33303	0.33303	0.33303	
1388	0.23138	0.3325	0.3325	0.3325	
1389	0.23155	0.33053	0.33053	0.33053	
1390	0.23171	0.32753	0.32753	0.32753	
1391	0.23188	0.32412	0.32412	0.32412	
1392	0.23205	0.32099	0.32099	0.32099	
1393	0.23221	0.31885	0.31885	0.31885	
1394	0.23238	0.3183	0.3183	0.3183	
1395	0.23255	0.31977	0.31977	0.31977	
1396	0.23271	0.32342	0.32342	0.32342	
1397	0.23288	0.32909	0.32909	0.32909	
1398	0.23305	0.33635	0.33635	0.33635	
1399	0.23321	0.34449	0.34449	0.34449	
1400	0.23338	0.35266	0.35266	0.35266	
1401	0.23355	0.35994	0.35994	0.35994	
1402	0.23371	0.36552	0.36552	0.36552	
1403	0.23388	0.36879	0.36879	0.36879	
1404	0.23405	0.36947	0.36947	0.36947	
1405	0.23421	0.36763	0.36763	0.36763	
1406	0.23438	0.36371	0.36371	0.36371	
1407	0.23455	0.35847	0.35847	0.35847	
1408	0.23471	0.35289	0.35289	0.35289	
1409	0.23488	0.34801	0.34801	0.34801	
1410	0.23505	0.34478	0.34478	0.34478	
1411	0.23521	0.34393	0.34393	0.34393	
1412	0.23538	0.34584	0.34584	0.34584	
1413	0.23555	0.35047	0.35047	0.35047	
1414	0.23571	0.35738	0.35738	0.35738	
1415	0.23588	0.36578	0.36578	0.36578	
1416	0.23605	0.37462	0.37462	0.37462	
1417	0.23621	0.38278	0.38278	0.38278	
1418	0.23638	0.38924	0.38924	0.38924	
1419	0.23655	0.39321	0.39321	0.39321	
1420	0.23671	0.39428	0.39428	0.39428	
1421	0.23688	0.39248	0.39248	0.39248	
1422	0.23705	0.38825	0.38825	0.38825	
1423	0.23721	0.38244	0.38244	0.38244	
1424	0.23738	0.37611	0.37611	0.37611	
1425	0.23755	0.3704	0.3704	0.3704	
1426	0.23771	0.36637	0.36637	0.36637	
1427	0.23788	0.36479	0.36479	0.36479	
1428	0.23805	0.36605	0.36605	0.36605	
1429	0.23821	0.37011	0.37011	0.37011	
1430	0.23838	0.37646	0.37646	0.37646	
1431	0.23855	0.38425	0.38425	0.38425	
1432	0.23871	0.3924	0.3924	0.3924	
1433	0.23888	0.39977	0.39977	0.39977	
1434	0.23905	0.40534	0.40534	0.40534	
1435	0.23921	0.40839	0.40839	0.40839	
1436	0.23938	0.40858	0.40858	0.40858	
1437	0.23955	0.40605	0.40605	0.40605	
1438	0.23971	0.40134	0.40134	0.40134	
1439	0.23988	0.39533	0.39533	0.39533	
1440	0.24005	0.38912	0.38912	0.38912	
1441	0.24021	0.38381	0.38381	0.38381	
1442	0.24038	0.38035	0.38035	0.38035	
1443	0.24055	0.37937	0.37937	0.37937	
1444	0.24071	0.38111	0.38111	0.38111	
1445	0.24088	0.38535	0.38535	0.38535	
1446	0.24105	0.39148	0.39148	0.39148	
1447	0.24121	0.39855	0.39855	0.39855	
1448	0.24138	0.40551	0.40551	0.40551	
1449	0.24155	0.41127	0.41127	0.41127	
1450	0.24171	0.415	0.415	0.415	
1451	0.24188	0.41615	0.41615	0.41615	
1452	0.24205	0.41461	0.41461	0.41461	
1453	0.24222	0.4107	0.4107	0.4107	
1454	0.24238	0.40513	0.40513	0.40513	
1455	0.24255	0.39886	0.39886	0.39886	
1456	0.24272	0.39295	0.39295	0.39295	
1457	0.24288	0.38841	0.38841	0.38841	
1458	0.24305	0.38599	0.38599	0.38599	
1459	0.24322	0.38611	0.38611	0.38611	
1460	0.24338	0.38875	0.38875	0.38875	
1461	0.24355	0.3935	0.3935	0.3935	
1462	0.24372	0.39957	0.39957	0.39957	
1463	0.24388	0.40597	0.40597	0.40597	
1464	0.24405	0.41167	0.41167	0.41167	
1465	0.24422	0.41572	0.41572	0.41572	
1466	0.24438	0.41748	0.41748	0.41748	
1467	0.24455	0.41666	0.41666	0.41666	
1468	0.24472	0.41337	0.41337	0.41337	
1469	0.24488	0.40815	0.40815	0.40815	
1470	0.24505	0.40183	0.40183	0.40183	
1471	0.24522	0.39539	0.39539	0.39539	
1472	0.24538	0.38985	0.38985	0.38985	
1473	0.24555	0.38605	0.38605	0.38605	
1474	0.24572	0.38454	0.38454	0.38454	
1475	0.24588	0.38549	0.38549	0.38549	
1476	0.24605	0.38866	0.38866	0.38866	
1477	0.24622	0.39346	0.39346	0.39346	
1478	0.24638	0.39903	0.39903	0.39903	
1479	0.24655	0.4044	0.4044	0.4044	
1480	0.24672	0.40862	0.40862	0.40862	
1481	0.24688	0.41096	0.41096	0.41096	
1482	0.24705	0.41098	0.41098	0.41098	
1483	0.24722	0.40863	0.40863	0.40863	
1484	0.24738	0.40423	0.40423	0.40423	
1485	0.24755	0.39844	0.39844	0.39844	
1486	0.24772	0.3921	0.3921	0.3921	
1487	0.24788	0.38615	0.38615	0.38615	
1488	0.24805	0.38142	0.38142	0.38142	
1489	0.24822	0.37853	0.37853	0.37853	
1490	0.24838	0.37778	0.37778	0.37778	
1491	0.24855	0.37909	0.37909	0.37909	
1492	0.24872	0.38207	0.38207	0.38207	
1493	0.24888	0.38605	0.38605	0.38605	
1494	0.24905	0.39019	0.39019	0.39019	
1495	0.24922	0.39367	0.39367	0.39367	
1496	0.24938	0.39577	0.39577	0.39577	
1497	0.24955	0.39603	0.39603	0.39603	
1498	0.24972	0.3943	0.3943	0.3943	
1499	0.24988	0.39078	0.39078	0.39078	
1500	0.25005	0.38593	0.38593	0.38593	
1501	0.25022	0.38045	0.38045	0.38045	
1502	0.25038	0.37511	0.37511	0.37511	
1503	0.25055	0.37061	0.37061	0.37061	
1504	0.25072	0.36751	0.36751	0.36751	
1505	0.25088	0.36609	0.36609	0.36609	
1506	0.25105	0.36633	0.36633	0.36633	
1507	0.25122	0.36791	0.36791	0.36791	
1508	0.25138	0.37029	0.37029	0.37029	
1509	0.25155	0.37277	0.37277	0.37277	
1510	0.25172	0.37465	0.37465	0.37465	
1511	0.25188	0.37537	0.37537	0.37537	
1512	0.25205	0.37454	0.37454	0.37454	
1513	0.25222	0.3721	0.3721	0.3721	
1514	0.25238	0.36824	0.36824	0.36824	
1515	0.25255	0.36342	0.36342	0.36342	
1516	0.25272	0.35828	0.35828	0.35828	
1517	0.25288	0.35351	0.35351	0.35351	
1518	0.25305	0.34971	0.34971	0.34971	
1519	0.25322	0.34734	0.34734	0.34734	
1520	0.25338	0.34656	0.34656	0.34656	
1521	0.25355	0.34725	0.34725	0.34725	
1522	0.25372	0.34901	0.34901	0.34901	
1523	0.25388	0.35123	0.35123	0.35123	
1524	0.25405	0.35319	0.35319	0.35319	
1525	0.25422	0.35421	0.35421	0.35421	
1526	0.25438	0.35372	0.35372	0.35372	
1527	0.25455	0.35144	0.35144	0.35144	
1528	0.25472	0.34737	0.34737	0.34737	
1529	0.25488	0.34183	0.34183	0.34183	
1530	0.25505	0.33542	0.33542	0.33542	
1531	0.25522	0.3289	0.3289	0.3289	
1532	0.25538	0.32308	0.32308	0.32308	
1533	0.25555	0.31866	0.31866	0.31866	
1534	0.25572	0.31614	0.31614	0.31614	
1535	0.25588	0.3157	0.3157	0.3157	
1536	0.25605	0.31718	0.31718	0.31718	
1537	0.25622	0.32006	0.32006	0.32006	
